target_id_matrix,Gene,qval,Log2FC,GF1,GF2,GF3,GF4,GF5,BIF1,BIF2,BIF3,BIF4,BIF5
ENSMUSG00000020010,Vnn3,0.000545648,-1.764384793,2430.404728,1912.118363,1619.586694,2454.848304,2129.834535,574.8774219,83.27694916,751.2451972,215.2670933,742.6034934
ENSMUSG00000014453,Blk,4.34E-06,-1.766028294,67.01717178,63.54521621,29.6038176,53.0880433,69.70373896,8.150266625,5.254215582,20.55130966,3.868092085,15.14884944
ENSMUSG00000021135,Slc10a1,0.000507684,-1.76912577,4281.355942,3495.564793,2162.531296,4353.426945,3750.786318,848.7619258,141.9935586,1144.088671,400.3706123,1371.131123
ENSMUSG00000020218,Wif1,0.001790175,-1.771613697,181.292076,229.4543292,30.85070694,237.0597522,264.7111203,23.79924326,12.06524001,58.41644564,18.2621702,34.29645983
ENSMUSG00000030236,Slco1b2,5.80E-05,-1.771895246,1037.590551,862.281219,267.5714786,1047.015408,807.0085801,128.38294,41.81043431,185.8437215,135.0656008,208.8945007
ENSMUSG00000032310,Cyp1a2,0.000843753,-1.773424085,7.21906177,8.484753584,3.854529877,9.171012697,7.022883121,0,0.585318679,0,3.280713144,2.518948782
ENSMUSG00000045392,Olfr1033,3.80E-05,-1.777758397,37940.74316,87379.00934,12015.52257,31361.69203,66354.64568,8471.451612,4071.126173,8600.650742,5323.307837,7238.512173
ENSMUSG00000015224,Cyp2j9,0.0028402,-1.782047597,10.36485241,11.62934891,10.42688643,12.99244045,30.44060216,4.385064684,2.223835127,0,1.215402615,6.610868108
ENSMUSG00000034591,Slc41a2,0.036138408,-1.783033134,2.504936375,28.09845394,1.83835039,0.747142039,31.41799674,0.556278376,0.402107299,0.701727206,0.20423416,0.832515127
ENSMUSG00000024678,Ms4a4d,0.023092207,-1.786048401,28.55423539,34.29278449,4.595875976,28.64467099,34.95352082,3.864722164,0,8.922151986,4.283922256,6.660121017
ENSMUSG00000026475,Rgs16,0.011344548,-1.792577288,1500.195598,639.7378072,501.8696565,1489.522892,669.9424824,255.0716628,20.57430509,447.8920297,100.672173,252.2520835
ENSMUSG00000022041,Chrna2,4.90E-05,-1.793936759,14.47334948,13.46929303,7.681910679,10.88782886,13.28068996,0.733816909,1.487666194,0.678345651,1.626381537,5.059910161
ENSMUSG00000015085,Entpd2,1.59E-05,-1.823061425,120.921649,72.38849102,111.7304304,123.7373626,71.35306086,12.5409587,5.020163518,27.44235617,11.74170098,39.09764634
ENSMUSG00000005677,Nr1i3,1.24E-06,-1.825028809,354.4759108,250.246235,83.16018384,398.9535703,251.1026718,46.01242198,19.0873485,54.5403354,41.08824318,38.57848483
ENSMUSG00000103711,Tstd1,1.22E-05,-1.834128575,93.52788149,95.06182792,34.34070887,107.592694,135.8234766,9.544285874,4.873286793,22.82228607,22.04706961,16.41278668
ENSMUSG00000036885,Arhgef26,0.000100978,-1.846827324,58.5310555,129.1023379,94.15738492,64.64010412,81.67886545,11.06520412,3.319385794,28.69443511,9.231727473,29.66373053
ENSMUSG00000022270,Retreg1,0.000426305,-1.84981295,621.8587471,1633.93642,231.2735061,555.4529252,1627.298805,143.1777898,52.66471147,188.6364409,74.81749724,188.1294018
ENSMUSG00000041046,Ramp3,0.003494564,-1.860344175,8.05528247,27.25743338,2.888492695,9.999083913,20.74593153,1.012228485,1.026597193,4.671460044,2.244329773,0
ENSMUSG00000038973,Cldnd2,0.000135221,-1.894860451,22.12915129,9.752019746,8.686591127,12.27374776,6.416026746,1.06304298,0,1.958257364,0.981320368,4.581040194
ENSMUSG00000019970,Sgk1,0.001847583,-1.898160621,405.3769221,956.9813258,57.88395912,381.1949917,932.9190584,52.11374355,50.9169269,67.24162186,70.39807077,46.50159474
ENSMUSG00000050423,Ppp1r3g,5.04E-05,-1.907531946,1110.249351,1406.195233,332.9004223,1114.617914,1381.875052,204.0194577,52.23237958,319.0607291,105.7740023,157.5459884
ENSMUSG00000034780,B3galt1,0.002368123,-1.909902727,32.27925867,53.80486319,5.361372921,20.26254885,41.91124935,1.313002505,9.616968206,6.714737121,1.453618522,2.03156333
ENSMUSG00000066687,Zbtb16,0.000283116,-1.911470373,191.7679241,527.5840352,94.7267472,152.9842565,371.9287751,54.47688333,10.08587304,57.808901,22.6521724,49.22070883
ENSMUSG00000020600,Slc7a15,5.14E-07,-1.912286138,26.41681872,28.14763622,14.83003993,21.1123581,36.8080938,2.757657873,0.728982676,5.442682468,4.533082968,5.102947957
ENSMUSG00000000296,Tpd52l1,0.007249765,-1.916413489,11.85705749,14.02865649,7.856950448,14.70746404,16.93690355,3.301267489,0,8.400591545,2.743307943,0
ENSMUSG00000033187,BC016579,0.001256958,-1.917228349,20.86655663,28.38023544,11.94927754,17.1868026,27.96281666,2.898541623,0,8.029936787,4.283922256,3.330060509
ENSMUSG00000072849,Serpina1e,1.93E-09,-1.918913519,168637.6535,153358.0915,77822.62103,176121.7048,166411.1947,22792.20429,9733.850092,28672.68797,16550.50057,38149.95615
ENSMUSG00000026638,Irf6,1.73E-09,-1.921446379,422.495628,426.5822686,253.9553857,459.6338942,325.1437143,54.11941042,23.80884163,86.91619148,39.69978949,98.76388317
ENSMUSG00000025498,Irf7,4.25E-06,-1.92340101,290.7272024,354.481935,70.91962525,298.0156022,416.3864558,34.51878525,20.09852164,62.20604488,33.33274022,39.48017032
ENSMUSG00000068245,Phf11d,0.000382975,-1.926077191,134.4543367,146.0212095,18.85829369,109.2435705,170.4872963,11.85311335,7.291666351,31.67043567,10.84509001,12.93390289
ENSMUSG00000114999,Gm7962,0.003588575,-1.928805455,32.08433146,19.11928562,6.462662644,22.04525605,21.09771999,3.882511373,0,5.572316651,1.078964906,6.185942912
ENSMUSG00000048856,Slc25a47,1.43E-05,-1.934342557,1716.577352,1373.627707,330.5241826,1816.742749,1464.469909,218.1379054,72.66147788,253.3536481,156.8858092,204.6114598
ENSMUSG00000023341,Mx2,4.48E-05,-1.9384704,96.24280644,118.2792936,22.88574721,122.6870312,80.79906662,7.715623874,14.6927466,27.35324735,6.229297385,6.60401434
ENSMUSG00000039809,Gabbr2,0.000139993,-1.951570535,6.992846157,2.850971231,3.630449985,8.565602684,3.50673231,0.19440233,0,0.542758888,0.703608488,0
ENSMUSG00000001672,Marveld3,0.00061669,-1.972477729,16.47485771,26.38030437,21.36043066,10.19717505,24.47866469,3.425118631,0,6.46473122,1.612678146,4.308348086
ENSMUSG00000022096,Hr,6.33E-07,-1.989918864,39.53663362,61.49051012,18.3835039,35.32842769,66.41168956,3.864722164,3.764353326,13.38322798,6.425883383,2.497545381
ENSMUSG00000071350,Setdb2,0.001654559,-2.001001995,552.0352462,1724.40767,94.36826155,500.1674693,1770.42008,65.00006589,91.88338919,84.62371841,84.21843649,82.48705425
ENSMUSG00000068745,Mybphl,0.003322331,-2.002271467,56.01023096,131.2585889,12.86845273,73.52132222,163.1164305,4.830902705,2.939186441,23.19759516,6.425883383,17.48281767
ENSMUSG00000035686,Thrsp,0.004627613,-2.011238854,11.6022477,12.49160426,9.707174945,18.14518361,13.34834476,0,1.035048113,5.651444469,0,7.033731206
ENSMUSG00000026542,Apcs,2.33E-06,-2.01455183,8499.277988,9948.455032,4855.083381,9224.538882,11440.28736,1262.797967,411.4861017,1821.903436,689.7114831,2793.920767
ENSMUSG00000074971,Fibin,0.001542432,-2.017648977,26.35775574,170.2814126,16.54515351,30.55431573,179.4280736,6.763263787,5.878372882,14.27544318,6.425883383,3.330060509
ENSMUSG00000019935,Slc17a8,1.82E-05,-2.018211211,147.4734986,60.96156014,32.13234186,147.0554277,76.10237742,12.84913577,5.423150734,24.84008468,4.716641016,12.80265391
ENSMUSG00000051439,Cd14,0.003802548,-2.018818187,340.639276,427.403445,23.87540097,374.5172462,495.2721856,38.07373013,18.69800346,42.72744353,33.67574767,24.48787934
ENSMUSG00000086580,Gm15280,0.000118898,-2.020911779,348.8708997,977.6499395,105.9032177,286.576978,609.8997021,64.73409625,18.57439467,68.87489832,41.06436926,72.1200364
ENSMUSG00000050578,Mmp13,0.000419731,-2.024860849,15.37535752,9.46007848,5.515051171,27.68984863,15.14652569,0.966180541,0,6.24550639,1.070980564,1.665030254
ENSMUSG00000033863,Klf9,3.80E-05,-2.025586723,843.8914927,853.951247,253.5357981,768.7141551,936.7334302,87.60935164,31.58154706,168.5996842,52.76960626,206.8078861
ENSMUSG00000045775,Slc16a5,2.88E-05,-2.029151848,14.12446749,28.10704594,3.244101939,9.811348766,24.49339429,0.52222701,1.919440912,1.092341615,0.766396899,2.676330954
ENSMUSG00000079017,Ifi27l2a,0.000374168,-2.036160623,142.7711769,112.338432,22.97937988,145.1329997,143.3094354,19.32361082,3.918915255,31.22753195,11.7807862,8.325151271
ENSMUSG00000024388,Myo7b,0.026048616,-2.07061165,3.346245807,8.408354136,160.6395739,8.250698923,3.551785217,1.472249388,0,2.267615938,0.543849816,1.691664801
ENSMUSG00000029417,Cxcl9,0.001512329,-2.070687826,27.32615327,29.93204689,4.614780236,40.52614234,31.8239051,1.0620987,7.233873768,6.293162935,1.768837116,0.483497905
ENSMUSG00000035385,Ccl2,7.08E-05,-2.074239771,20.936949,36.68659265,6.747552069,31.92928563,61.84316823,1.183014696,1.201471404,4.357371831,5.250172557,4.074227196
ENSMUSG00000075543,Urad,0.004760674,-2.075277741,255.8898787,152.5437655,200.3801925,212.9253877,147.9699048,11.59416649,3.918915255,46.39519033,19.27765015,156.5128439
ENSMUSG00000026819,Slc25a25,0.000233817,-2.076826976,1300.409379,1436.33473,129.1105481,1228.408152,1393.448522,92.30929199,100.0050377,81.77766192,98.06028125,169.1386179
ENSMUSG00000024863,Mbl2,2.54E-06,-2.077214741,919.2267316,1058.34628,489.0012038,1057.943182,1322.408204,120.7725676,36.2499661,169.5208877,92.10432849,293.0453248
ENSMUSG00000060962,Dmkn,0.040913988,-2.08039442,24.65478936,33.21900838,22.15546467,21.02758419,42.99781009,0,0,13.07015641,16.02101719,9.251028227
ENSMUSG00000102070,Gm28661,0.015563933,-2.083062569,22.02712414,30.30034,16.76913606,25.64793127,17.09069876,13.79530926,8.575249551,0.008783979,3.884390676,0.070748266
ENSMUSG00000111640,AC109138.2,9.42E-05,-2.089784944,2966.812312,7071.37647,885.8378259,3232.874169,8104.063655,602.7008191,185.7418239,751.2854376,380.398479,438.5663736
ENSMUSG00000027514,Zbp1,6.43E-06,-2.091974002,38.60862992,93.36594945,21.7842835,104.7296383,115.0131234,7.729444328,9.090535912,10.8510128,9.921512173,2.552855099
ENSMUSG00000020641,Rsad2,5.06E-07,-2.092803771,3162.68733,5276.679893,1067.162402,3046.769723,5278.791264,388.4045775,185.8176856,660.239247,327.7200525,520.3219545
ENSMUSG00000041827,Oasl1,0.000409118,-2.093619938,37.44208437,40.41763293,5.142091855,40.95075103,55.33028157,1.164272342,1.534095837,3.89377109,7.61432084,4.274750912
ENSMUSG00000057722,Lepr,4.43E-05,-2.111462875,176.3749838,253.943425,22.20244355,147.8501025,164.5717899,21.87765797,13.25503838,15.50790065,9.340283667,12.918042
ENSMUSG00000044748,Defb1,0.002572426,-2.113976249,532.646314,514.3917674,151.6639072,578.6223541,552.265629,81.15916545,6.858101696,148.107723,37.48431974,100.7343304
ENSMUSG00000021250,Fos,0.000698946,-2.119111559,145.7850305,82.40474798,7.863707421,129.8086595,82.9956657,6.33806658,6.910203025,10.94794569,7.001895585,5.846890998
ENSMUSG00000069763,Tmem100,0.000373615,-2.131849442,43.92959291,100.5133339,8.272576756,48.69594069,81.55821525,12.56034703,2.939186441,6.24550639,2.141961128,4.162575636
ENSMUSG00000049971,Glt1d1,1.80E-05,-2.134378825,91.39370565,148.1370447,20.18852911,65.55065602,123.8144067,14.12091553,3.243193198,12.3795338,6.137406773,10.99955196
ENSMUSG00000052131,Akr1b7,0.001121,-2.137429396,3129.893993,5548.287078,616.7665559,3356.089933,6329.995187,286.9556207,93.0742373,730.720328,391.9655778,673.4999879
ENSMUSG00000039313,Minar1,0.003164111,-2.142649418,79.75430756,109.4507913,29.25425319,76.11488851,84.53656851,18.72596054,1.354685824,30.09254909,1.935002836,13.82705855
ENSMUSG00000034459,Ifit1,2.45E-06,-2.154529603,201.9951007,315.9587002,40.69347728,166.6279358,382.3814456,19.32361082,18.44249692,23.00355139,23.27411919,16.37772405
ENSMUSG00000037035,Inhbb,0.000935517,-2.179045319,143.8694168,199.8441579,17.46432871,126.0365524,215.5467117,31.88395785,4.898644068,11.59879758,6.425883383,17.48281767
ENSMUSG00000029727,Cyp3a13,0.000292532,-2.191506672,759.9819573,4825.822535,591.9488257,882.2558666,5026.315786,166.1830531,89.13916729,182.9041157,173.4988513,352.1538988
ENSMUSG00000075256,Cerkl,0.010873416,-2.193460836,100.3900924,1361.507678,41.05618453,92.97201159,1067.087428,28.95508268,24.33052751,17.72011206,28.19518305,25.215967
ENSMUSG00000037924,Olfr16,0.000738254,-2.194079418,16.24476144,7.952859763,6.807433276,16.73408306,4.708486036,0,0,1.804712414,0,5.044182263
ENSMUSG00000002588,Pon1,2.81E-06,-2.203644654,2211.664175,2184.851042,620.2007678,2393.446322,2603.468627,202.0652128,76.73879251,338.7910699,134.5803578,427.3115092
ENSMUSG00000028712,Cyp4a31,0.002565749,-2.217837307,410.0387139,683.6670405,185.5832722,390.9087879,516.6858363,74.09120799,4.111026817,78.83052266,48.8306492,119.584192
ENSMUSG00000024254,Abcg8,2.53E-05,-2.223273135,157.7952545,476.0976855,37.10365124,141.9739552,400.930106,18.35743028,16.3064142,16.05987357,21.94226829,19.98036305
ENSMUSG00000041481,Serpina3g,0.000102229,-2.224588117,108.4011755,190.122278,16.59993989,108.637863,195.7989808,5.941475341,5.662122414,16.05590189,10.5389454,14.98340522
ENSMUSG00000022871,Fetub,7.04E-05,-2.228613962,5707.199979,6261.346147,2788.217985,6305.259335,7411.354822,730.232786,123.8656755,1225.388195,390.3242772,1548.199539
ENSMUSG00000030364,Clec2h,0.045462194,-2.238940652,41.0713814,3.866058974,215.614089,23.03585932,8.224430809,1.075967425,0.447836556,3.670585884,0.389166194,19.48829462
ENSMUSG00000025190,Got1,0.000163376,-2.249469822,1421.75138,4142.517296,335.1828999,1438.459769,4638.244396,205.7389337,112.0323137,238.9047523,109.3165863,281.7026966
ENSMUSG00000074639,Rdh16f2,4.00E-08,-2.263173663,192.191969,143.083687,43.19602652,217.6967119,159.6210784,21.2559719,6.858101696,11.59879758,10.70980564,23.19210426
ENSMUSG00000061825,Ces2c,2.21E-05,-2.26992834,53.10529551,31.34321263,16.07239727,51.63799959,33.75741052,4.375190129,0.632956636,11.58123568,1.384359532,4.230990444
ENSMUSG00000027796,Smad9,6.64E-06,-2.273779251,225.1391636,251.9296842,136.0489325,222.4786126,171.2900861,11.59438516,5.887897445,25.85980284,20.28102503,80.80266073
ENSMUSG00000042041,2010003K11Rik,1.84E-05,-2.304898355,7.687678759,15.37262753,54.23133651,6.683756565,10.48605625,1.932361082,1.959457627,0.892215199,0,0.832515127
ENSMUSG00000036856,Wnt4,8.16E-05,-2.316489654,432.318574,965.0441527,165.6285703,447.2515581,1140.818101,92.31895198,15.70778816,92.7857013,25.78034966,89.23588762
ENSMUSG00000020848,Doc2b,0.005715634,-2.316930134,3.294719468,44.93537278,5.515051171,4.774111832,29.12793402,1.932361082,0,4.461075993,0,0
ENSMUSG00000074254,Cyp2a4,2.06E-08,-2.332101512,488.1551133,509.6667776,293.7035289,545.4357629,542.2936284,89.72983465,17.20336697,93.81633507,22.27775942,54.14378125
ENSMUSG00000029630,Cyp3a25,0.000241325,-2.339163357,280.6878516,508.1080602,29.58013151,250.4463548,492.7262245,18.65307016,13.29115252,29.2384649,16.27380561,33.15648589
ENSMUSG00000041698,Slco1a1,0.000301714,-2.339323359,57.42693443,61.1907689,3.676700781,59.01683993,51.42480602,3.335934739,3.382148579,4.660787667,1.384223635,2.150824086
ENSMUSG00000040473,Cfap69,3.26E-06,-2.359052727,50.47080282,162.8453289,31.96180316,48.73833771,210.6152762,3.04497488,11.69679947,4.582450749,7.394556837,11.71085252
ENSMUSG00000022877,Hrg,0.000347952,-2.364370964,5699.12017,5818.792066,1724.93683,5948.854484,6157.749266,584.766055,71.24163475,877.347006,313.9421841,1327.786284
ENSMUSG00000024673,Ms4a1,2.38E-05,-2.365022291,45.87905004,45.67549194,7.198446307,33.20480581,46.15515178,3.220698878,1.36731489,1.061932173,1.332869623,9.039188278
ENSMUSG00000052520,Cyp2j5,1.61E-05,-2.370615842,353.6332229,308.6350604,139.7146297,359.9680322,309.921218,27.05305515,4.898644068,50.85626632,22.49059184,69.09875555
ENSMUSG00000078817,Nlrp12,8.00E-05,-2.379369376,272.7415135,678.0427037,141.2323886,258.2413062,639.7431427,64.97092825,6.741211629,54.28038872,18.64159961,59.14934056
ENSMUSG00000097297,Nlrp12,8.00E-05,-2.379369376,272.7415135,678.0427037,141.2323886,258.2413062,639.7431427,64.97092825,6.741211629,54.28038872,18.64159961,59.14934056
ENSMUSG00000026358,Rgs1,0.010587088,-2.394536991,512.9965506,513.0208227,17.51852117,532.7715556,599.4399126,47.79514448,31.83296654,53.37233322,7.642993539,13.51202811
ENSMUSG00000028680,Plk3,1.59E-05,-2.404213594,839.6881422,1009.749771,91.91751951,804.9167251,982.011208,56.03847138,39.18915255,51.45888862,36.41333917,86.27112198
ENSMUSG00000062488,Ifit3b,1.90E-05,-2.404856721,113.7276561,156.3504425,14.43708309,87.22876663,169.5548722,8.70119865,7.209187779,10.62990874,3.025276171,8.102726481
ENSMUSG00000040505,Abcg5,7.32E-09,-2.411908216,59.91260512,159.0177408,26.0422619,49.51512109,140.7042899,4.88052077,5.433823983,4.076204246,5.983947785,10.53894766
ENSMUSG00000090877,Hspa1b,0.010887072,-2.419656615,1839.444374,105.4897289,51.04686071,1712.039246,133.0242066,50.8507412,12.01892122,25.34910872,34.424629,21.5578235
ENSMUSG00000021214,Akr1c18,0.000565699,-2.433682825,184.6714733,173.3012257,10.50550578,190.7279116,213.7322239,10.1206974,4.663921498,6.800716056,12.23657647,14.27226404
ENSMUSG00000055301,Adh7,2.65E-08,-2.449506013,25.25951592,22.46768639,13.78762793,28.64467099,26.7976993,0.966180541,0.288277603,1.784430397,1.184752906,6.752450502
ENSMUSG00000033717,Adra2a,2.96E-06,-2.456500015,207.7173927,395.3902476,50.18311694,217.9372459,372.5855117,17.12921281,8.489349309,44.26794191,12.06446271,17.19277543
ENSMUSG00000020027,Socs2,3.75E-15,-2.473289723,345.9589109,332.4374256,185.6498224,350.4160069,364.6288021,21.12108411,18.0322488,35.33823701,13.60185246,57.36520065
ENSMUSG00000020122,Egfr,1.41E-06,-2.480353311,210.503145,402.8568788,62.40819032,196.5134475,330.0544022,27.23333577,5.512200772,27.22345731,10.93537338,26.61891445
ENSMUSG00000074896,Ifit3,4.06E-06,-2.482343961,305.7999562,485.7523844,79.31878682,290.8808905,486.4062019,26.08130083,7.486744425,62.53173755,19.46531567,25.1978786
ENSMUSG00000068086,Cyp2d9,7.14E-07,-2.486142926,596.8361917,793.6145385,126.4568923,652.2762809,874.9630105,51.23755296,18.43797054,76.42509656,29.07440516,61.16606937
ENSMUSG00000031594,Fgl1,8.18E-05,-2.503190323,18581.93776,20990.67677,8404.892072,19403.82113,24253.57647,2579.075865,236.1572156,3690.45121,833.1091394,3012.527504
ENSMUSG00000028037,Ifi44,1.57E-08,-2.50559759,59.65402061,59.5799063,18.57686779,48.91530114,52.24692372,8.496965781,1.104323235,5.874662015,1.631363509,2.82063309
ENSMUSG00000078921,Tgtp2,0.012003623,-2.506182833,70.36653908,105.3763135,7.372846493,73.66435174,130.8495333,1.878853618,14.07327221,14.17580698,7.673195586,0
ENSMUSG00000066363,Serpina3f,1.06E-05,-2.509734816,64.73303964,160.23077,24.81773027,86.10702229,174.7664063,1.932361082,3.200737478,9.620465494,9.638825075,14.98527229
ENSMUSG00000078922,Tgtp1,1.21E-05,-2.51022483,194.7633964,239.5388906,38.67715357,227.7060376,261.7135435,10.59183777,5.513408545,31.08069889,6.233096273,26.93297062
ENSMUSG00000032661,Oas3,0.000117782,-2.523595482,189.297162,236.9741478,13.38187741,170.233889,174.4648708,5.56130635,8.551698972,17.54928103,9.550087016,5.719863047
ENSMUSG00000085977,Gm5970,0.000258032,-2.534573539,28.55423539,37.84031392,9.191751951,29.59949336,20.97211249,2.898541623,0,3.568860794,0,5.82760589
ENSMUSG00000034936,Arl4d,1.29E-05,-2.535738038,414.0364131,290.8974133,41.36288378,509.8751437,361.1863818,20.28979136,8.817559323,36.58082314,19.27765015,19.98036305
ENSMUSG00000076609,Igkc,0.000234132,-2.558459595,227.3356433,177.3764715,28.49443105,265.4406179,214.3815944,21.2559719,1.959457627,12.49101278,8.567844511,29.13802945
ENSMUSG00000035692,Isg15,1.02E-06,-2.565135446,848.9393829,1235.722751,153.5022576,1026.434044,1421.44318,75.3620822,32.33105085,106.1627985,39.62628086,59.10857403
ENSMUSG00000076749,Trgc1,0.00072971,-2.582580842,59.30495042,44.93537278,22.06020468,80.20507878,39.61399026,5.797083246,1.795871866,2.676645596,0,20.81287818
ENSMUSG00000074300,Smim31,2.54E-05,-2.588106916,10.98239823,65.03803955,32.17113183,15.27715786,67.57680692,2.898541623,1.967526692,3.568860794,3.212941692,0
ENSMUSG00000054072,Iigp1,0.00075048,-2.603799867,3160.431177,2061.479036,1169.485474,2972.035338,2049.738391,241.6002036,17.57244285,560.1159916,87.634189,476.2708142
ENSMUSG00000029597,Sds,0.015225153,-2.679916001,174.0953963,1187.352696,11.03533499,163.6664367,1306.178776,11.65110022,5.273571113,21.58081196,18.57822385,25.82097891
ENSMUSG00000019232,Etnppl,0.000164163,-2.711681509,358.4508633,582.8462795,145.0513925,317.5639783,600.9410733,31.27141379,2.717425333,61.09107463,16.32501185,70.67469425
ENSMUSG00000037095,Lrg1,8.10E-05,-2.713774664,999.3982386,1427.289341,407.1946114,1106.639123,1626.503836,136.2314563,12.73647458,187.3651917,24.63255297,156.5128439
ENSMUSG00000054417,Cyp3a44,7.32E-05,-2.768437979,186.5406422,466.0518113,29.3113083,173.8611708,491.3752587,10.00745865,2.991356787,15.82535731,15.43171761,22.26762603
ENSMUSG00000053862,Slc51b,2.23E-07,-2.810101845,20.86655663,7.09505886,34.00948222,18.14162496,6.990704164,0,0,1.784430397,0,1.665030254
ENSMUSG00000078964,Ces1b,5.59E-09,-2.863327701,15.47022587,27.33717549,5.525726032,30.71394101,23.40620798,0,0,1.796625863,1.078154686,0.836558508
ENSMUSG00000020884,Asgr1,2.64E-05,-2.984001976,2113.318974,1739.775676,955.4632654,2333.365129,2120.039861,103.8822959,12.39086544,234.6165064,49.26510594,365.8146673
ENSMUSG00000115388,Eppk1,9.15E-11,-2.987519138,117.5544675,186.8210896,115.8160746,98.35348514,132.7232639,8.253199991,1.225462409,8.922335013,4.019138819,16.65058489
ENSMUSG00000091971,Hspa1a,0.000397925,-3.072370053,1428.377197,113.0655381,53.55472652,1380.159067,75.94529588,9.737305831,9.863916949,21.97171392,6.848624307,10.75624956
ENSMUSG00000050164,Mchr1,0.00029233,-3.093342282,64.79614954,27.19772563,73.53401561,84.97919062,29.12793402,2.898541623,0,3.568860794,0,18.3153328
ENSMUSG00000075551,Cyp3a41a,3.62E-06,-3.110697948,667.8066071,991.6450149,55.34526123,688.1377449,1058.91187,29.82679213,10.77701695,31.10556371,16.13985293,25.915838
ENSMUSG00000035780,Ugt2a3,5.70E-09,-3.14835058,30.75071503,24.8597995,29.44388742,25.80267466,39.65863045,0.967172977,0,0,1.070980564,5.837882781
ENSMUSG00000092075,Serpina4-ps1,5.33E-05,-3.153821311,136.181738,73.31560822,162.6940095,148.9522892,59.4209854,5.797083246,0,4.461075993,4.283922256,27.4729992
ENSMUSG00000004113,Cacna1b,0.000306867,-3.207211077,103.53329,361.194146,6.89696587,168.3331093,353.5887324,7.296717354,7.451988224,3.89335108,2.565235276,1.663313918
ENSMUSG00000037686,Aspg,4.32E-05,-3.241127996,109.9724476,105.6077448,15.20409592,113.5579082,123.9141232,4.835836427,0.347354753,15.2311281,0.380128058,3.3230991
ENSMUSG00000032081,Apoc3,6.32E-09,-3.249923918,718.7841236,263.7907405,631.022865,831.8164932,353.8081925,31.33057517,3.971728686,53.85861276,12.18488544,31.12614301
ENSMUSG00000039552,Rsph4a,8.31E-08,-3.254575556,30.75071503,48.48290221,6.434226366,24.82538153,37.28375554,1.822024526,0,0,0,2.497545381
ENSMUSG00000039323,Igfbp2,0.000193604,-3.308531683,18988.91941,16270.51867,2156.710526,21070.44938,19785.40125,898.0210046,54.73423079,1530.93013,210.9831711,1130.243479
ENSMUSG00000021091,Serpina3n,4.99E-05,-3.325405394,10333.56779,25556.94103,1541.373541,10613.64631,25337.67573,493.7182565,68.58101696,1033.1852,229.1898407,811.702249
ENSMUSG00000066071,Cyp4a12a,1.02E-06,-3.41112583,27.49130267,16.21323437,45.78533074,41.5674906,13.98140833,1.59E-06,0,0,0,7.764895432
ENSMUSG00000050440,Hamp,0.000383156,-3.438368574,1382.683937,5025.658606,183.835039,1580.214632,6254.338659,31.88395785,53.88508475,11.59879758,59.97491158,335.5035962
ENSMUSG00000060317,Acnat2,6.32E-09,-3.439819429,176.5680664,201.2184185,30.77973672,181.9878427,217.1488008,2.672506136,0.81939331,7.107961502,3.706390149,10.73858187
ENSMUSG00000025004,Cyp2c40,5.26E-05,-3.448687593,2055.098555,1557.906516,1105.959682,2067.332469,1680.453369,53.179096,4.024580677,143.9184174,33.81518058,331.7028169
ENSMUSG00000063929,Cyp4a32,7.34E-08,-3.52570269,59.77459794,87.76238865,17.45233294,31.16855148,63.49485131,0.711000553,0,6.826609489,0,1.426862022
ENSMUSG00000069922,Ces3a,3.59E-10,-3.743258762,323.089361,358.0075571,51.29472498,342.6833342,387.1197151,8.256917947,1.666610674,9.730130919,2.141961128,11.09811018
ENSMUSG00000115886,Tgtp2,4.64E-05,-3.783838868,109.7745586,186.0632195,15.03947585,124.6146686,193.224058,2.443613276,0,0.007461988,3.682718076,14.56658887
ENSMUSG00000005268,Prlr,2.79E-11,-3.88864177,186.1806001,152.0915796,166.3209876,173.3149649,113.9454175,0.743434613,2.734764836,1.698449898,1.225847739,21.77937421
ENSMUSG00000025479,Cyp2e1,9.65E-06,-3.889640734,2184.101997,2789.775643,215.2838946,2377.869393,2964.095508,16.53634615,4.189692951,69.20279301,47.88779357,122.6767709
ENSMUSG00000090264,Eif4ebp3,6.40E-09,-3.939032852,1796.731485,2182.4025,156.8154964,2044.048329,2572.242516,11.10005418,19.00473229,57.16571898,17.74556194,37.62654406
ENSMUSG00000054200,Ffar4,3.40E-06,-3.972152792,229.5321229,127.7110595,49.63546054,239.660414,128.1629097,3.864722164,0,7.137721589,0,12.48772691
ENSMUSG00000025396,Hsd17b6,1.53E-09,-4.077619904,365.3316466,328.4191509,37.08648315,396.6923424,330.6211617,3.546321414,0.726000827,8.3691829,1.70426844,8.075344487
ENSMUSG00000069668,Sult3a1,3.45E-22,-4.092297537,43.57318267,32.39772106,6.080717413,54.72058077,45.1506301,0,0,0,0,0
ENSMUSG00000066072,Cyp4a10,1.28E-07,-4.228724781,997.1852993,875.9309833,263.3980189,973.3089927,905.6392561,14.15655922,0.994707032,36.05266345,3.318942776,43.23273909
ENSMUSG00000042248,Cyp2c37,7.93E-15,-4.306637128,1235.153037,717.7122453,167.3493229,1303.004145,858.4859582,7.729444328,3.918915255,11.59879758,5.354902819,28.30551432
ENSMUSG00000001670,Tat,0.000473533,-4.402536323,2580.259531,7490.245779,28.65426894,2547.165846,7242.874994,11.62430101,7.105045195,31.62223164,22.28736928,41.94373777
