Gene,GF1,GF2,GF3,GF4,GF5,BIF1,BIF2,BIF3,BIF4,BIF5
ENSMUSG00000090351,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090352,0,0,0,0,0,0,0.979728814,0,0,0
ENSMUSG00000090353,2.966581818,6.870127794,3.080103264,5.668430238,5.143859454,8.709333429,9.565663601,4.848677914,1.445562156,6.327149341
ENSMUSG00000090355,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090356,0,0,0,0.954822366,0,0,0.979728814,0,0,0
ENSMUSG00000090362,29.88379623,29.70174406,17.87642253,35.96539817,11.26372977,11.23703742,21.39724743,23.08184691,12.59367033,22.02545501
ENSMUSG00000090363,1.709488678,1.845790323,2.32181477,0,1.054111423,0.559212994,0.566198418,0.974626874,0,0.482317669
ENSMUSG00000090364,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090365,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090369,7.687678759,10.64258829,11.94927754,2.864467099,4.660469443,15.45888866,8.817559323,9.814367185,7.496863947,14.15275716
ENSMUSG00000090379,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090381,68.30329284,35.53155061,111.0583514,129.8412348,81.89024579,44.91879081,56.50663633,97.66982273,54.23898099,33.02069092
ENSMUSG00000090383,0,0,0,0,1.251581019,0,1.05264012,0,0,0.894340604
ENSMUSG00000090385,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090389,0,1.665536155,2.475160406,1.273457976,1.529166608,1.337410974,1.24178181,0,0,0
ENSMUSG00000090394,69.42715297,132.3789926,59.46688932,99.77556884,69.23740803,143.5101849,80.64004023,92.58152608,100.2652126,132.0573486
ENSMUSG00000090395,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090396,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090404,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090408,0,0,0.919175195,0,0.565076787,0.339818417,1.959457627,0.930529275,0,0
ENSMUSG00000090411,0.59583488,0,0,0,1.265330302,0,0,0,0,0.903911979
ENSMUSG00000090417,2.510755906,3.397575275,1.833251647,0,0,3.311043919,5.310903668,0.498926532,0,1.193616807
ENSMUSG00000090429,0,1.18250981,0,0,1.165117361,0,0,0,1.070980564,0
ENSMUSG00000090436,0,2.36501962,1.845267082,1.142703598,1.427488765,1.229010341,0,1.867103156,3.810001261,2.017987364
ENSMUSG00000090439,1.315976871,0,2.186897892,1.137876776,0,0,0,0,0,0
ENSMUSG00000090440,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090441,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090448,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090449,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090451,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090455,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090460,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090461,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090462,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090465,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090466,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090467,0,0,1.414915167,0,0,0,0,0,0,1.334151441
ENSMUSG00000090468,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090470,0,1.18250981,0,0,0,0,0.979728814,0,0,0.832515127
ENSMUSG00000090471,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090472,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090474,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090475,0,1.196689167,0,0,0,0,0,0,0,0
ENSMUSG00000090476,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090478,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090481,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090482,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090485,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090486,16.64613263,9.559106031,22.29066945,12.03457097,14.12736976,17.57317285,8.909924484,15.02109209,12.72345843,5.888496682
ENSMUSG00000090487,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090489,0,2.424070097,1.404634727,3.552110322,1.204111052,6.26E-08,1.007154959,2.194725237,2.800341596,0
ENSMUSG00000090494,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090505,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090509,0,0,0,0,0,0,0,0,0,0.835716989
ENSMUSG00000090512,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090515,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090516,0,1.21021744,1.875752774,1.953071096,1.196639919,0,0,0.916969017,0,0.852741176
ENSMUSG00000090519,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090523,918.4186454,1012.929313,1251.551997,941.6213027,1053.756973,1878.695,2614.077683,1936.48439,2090.97789,1931.525643
ENSMUSG00000090527,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090533,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090535,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090538,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090539,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090544,0,2.639617451,0.992012222,0,0,1.003400584,1.040037002,1.11779145,0,0
ENSMUSG00000090546,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090547,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090549,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090550,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090552,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090553,529.7938045,585.2700446,589.5769242,654.0517003,780.5409776,624.3054338,744.84996,761.3397078,755.2504057,633.9706349
ENSMUSG00000090555,586.3645363,579.4745961,191.8051997,570.3421914,598.3992415,410.9434692,193.2300763,370.3111887,208.4605095,239.2237944
ENSMUSG00000090556,0,0,0,0.990214976,0,0,0,0,0,0
ENSMUSG00000090559,0.650139132,0.735869095,0.544910301,6.07340419,0.696146108,1.14459332,1.159878165,1.05887975,0.640698652,1.9739884
ENSMUSG00000090572,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090574,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090577,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090578,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090581,5.691280773,1.798699649,1.159053343,1.774498774,4.33281209,5.24394524,3.169978385,4.425613983,1.718277216,0
ENSMUSG00000090584,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090588,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090592,1.098239823,0,0,0,0,0,0,0,0,0
ENSMUSG00000090594,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090598,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090602,0,1.216228092,2.834443914,6.837103566,1.191820424,0,1.013061977,0.916989923,2.197338222,0.852602409
ENSMUSG00000090603,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090607,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090610,3.608817903,1.310301156,1.025685577,0,2.608758842,0,0,1.000009383,1.1940017,1.865452108
ENSMUSG00000090618,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090619,1.663348401,3.399797503,2.105553291,1.051760293,1.265123376,2.638700493,2.876127974,1.27681473,2.544491386,0.679006934
ENSMUSG00000090622,16.47359734,13.00760791,18.3835039,18.14162496,10.48605625,14.49270812,8.817559323,8.029936787,12.85176677,11.68310423
ENSMUSG00000090623,6.589438936,5.91254905,0,0,5.830355372,0.966180541,0,0.892215199,4.283922256,3.335273158
ENSMUSG00000090624,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090625,28.65000894,9.609005553,24.68088843,36.08930606,5.215881806,20.61291375,12.13559905,12.69062655,32.18633869,0
ENSMUSG00000090626,34.999869,26.48987571,20.20070889,38.39763501,38.73258643,18.569615,40.96401756,17.93280227,27.18102233,22.50195517
ENSMUSG00000090627,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090628,2.196479645,13.00760791,0,0,2.330234721,0.966180541,2.939186441,1.784430397,1.070980564,0
ENSMUSG00000090629,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090631,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090634,1.098239823,0,0,0,0,0,0,0,0,0
ENSMUSG00000090635,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090636,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090637,1.098239823,3.54752943,1.83835039,2.864467099,2.345969025,1.932361082,0,0,1.070980564,0
ENSMUSG00000090641,21.96479645,8.27756867,22.97937988,10.50304603,12.81629097,22.22215244,26.45267797,23.19759516,28.91647522,19.14784792
ENSMUSG00000090643,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090655,9.361774669,14.62947065,9.942077335,9.541251625,7.569497172,8.730767709,11.49512869,12.55614485,6.348214733,10.95219641
ENSMUSG00000090657,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090658,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090659,2.457706855,5.152831213,3.749024306,1.549541973,2.836094547,4.125650266,1.731113058,3.229207991,2.880888552,6.370568164
ENSMUSG00000090660,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090662,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090665,5.491199113,0,5.515051171,0,0,6.763263787,7.837830509,3.568860794,3.844814673,4.995090763
ENSMUSG00000090667,0,0,0,0,1.341357127,0,0,0,0,0
ENSMUSG00000090671,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090674,2.505900751,1.336098042,1.028939468,1.0712742,1.306348348,0,0,0,0,1.890650438
ENSMUSG00000090675,15.37535752,27.19772563,8.272576756,12.41269076,10.48605625,7.729444328,0.979728814,5.353291192,3.212941692,4.995090763
ENSMUSG00000090681,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090682,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090684,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090685,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090688,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090690,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090691,0,0,0,0,0,0,0,0,1.070980564,0
ENSMUSG00000090693,0.15278943,0.290792475,0.267016651,0,0.169776978,1.12594201,0.168724636,0.396497602,0,0
ENSMUSG00000090698,166.932453,59.1254905,68.11908736,217.0123913,60.75505007,65.70027679,51.96919757,61.5628487,46.05216425,83.25151271
ENSMUSG00000090699,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090700,0,0,14.43566579,0,0,0,0,0,0,0
ENSMUSG00000090701,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090704,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090707,0,0,0,0,0,3.82547319,0,0,0,0
ENSMUSG00000090710,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090713,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090714,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090715,0.726376366,0.784622911,0,0,0,0,0,0.591284229,0,0
ENSMUSG00000090716,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090718,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090726,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090727,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090728,3.650832915,6.178178939,6.248818141,4.663198233,2.606703053,0.060813848,3.128235947,3.12087131,3.035925732,5.669631263
ENSMUSG00000090731,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090733,4713.682625,4235.565663,4594.065345,5766.995687,5674.718303,5027.326266,4103.653744,5450.682224,4274.650102,4012.714073
ENSMUSG00000090736,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090737,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090738,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090740,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090742,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090743,0,1.18250981,0,0,0,0.966180541,0.979728814,0,0,0
ENSMUSG00000090744,1.239498414,0,1.210550125,3.27242013,0,0,0.662879135,0.648733965,0,1.671329124
ENSMUSG00000090747,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090750,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090751,8.861910059,6.839868787,5.824726993,8.063920907,13.24101341,5.553165811,8.783310791,5.710992783,11.47101645,7.81523266
ENSMUSG00000090753,0,0,0,0.962972753,0,0,0,0,0,0
ENSMUSG00000090762,4.485613904,10.02408663,7.904246076,7.172123543,12.07328047,7.76655602,7.129053314,6.755840818,6.103486466,6.907653153
ENSMUSG00000090764,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090765,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090772,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090773,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090774,0,1.191181056,0.92581459,0.963242139,2.347206426,0,0,0.921393449,0,0
ENSMUSG00000090777,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090781,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090782,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090788,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090790,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090793,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090795,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090796,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090798,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090799,3.836451692,3.721922391,4.946606266,3.927259187,4.732346888,2.841745131,1.708460912,4.990660589,1.844560513,4.480335537
ENSMUSG00000090801,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090802,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090805,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090806,0,1.189670921,0,0.979463709,0,0,0,0,1.075161118,0.835763556
ENSMUSG00000090808,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090812,18.02896576,8.484921911,10.40731625,12.23396738,17.96834926,6.605447799,31.73601967,11.07745275,26.52131421,8.654127602
ENSMUSG00000090816,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090817,0,0,2.27280968,0,0,0,0,0,0,0
ENSMUSG00000090818,0,0,0,0.954822366,0,0,0,0,0,0
ENSMUSG00000090821,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090824,0,0,0,0.652672082,1.591576379,0,0,0.610032379,0,0
ENSMUSG00000090827,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090840,0.948845204,1.023020975,2.174720294,0,0,0,0.846468961,1.548823896,0,0.984692636
ENSMUSG00000090841,2439.79855,1986.981023,2837.465867,2820.666632,2700.492982,2539.498552,2337.710609,2983.864217,2489.055761,2423.009441
ENSMUSG00000090843,0,0,0,0.954822366,0,0.966180541,0,0.892215199,0,0
ENSMUSG00000090849,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090853,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090854,0,1.35E-06,0,0,0,0,0,0,0,0
ENSMUSG00000090855,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090862,8439.991289,7190.854478,8461.810337,9432.272471,9908.163081,8610.965467,7747.982567,9261.901111,8217.246859,7987.706469
ENSMUSG00000090863,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090864,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090865,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090868,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090872,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090874,1.123978351,1.392907355,0,0.074511448,0,0,0,0,1.814304717,1.703878885
ENSMUSG00000090877,1839.444374,105.4897289,51.04686071,1712.039246,133.0242066,50.8507412,12.01892122,25.34910872,34.424629,21.5578235
ENSMUSG00000090881,0,3.7389493,0,1.459582591,3.829257364,0.966180541,0,0.892215199,0,0
ENSMUSG00000090882,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090889,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090891,0,3.54752943,0,2.864467099,2.330234721,0,0,1.784430397,0,1.665030254
ENSMUSG00000090892,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090894,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090897,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090900,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090919,4.861042104,6.544269263,42.49065531,5.823171695,11.09883601,6.953528314,7.046199336,18.13454433,22.22036754,5.994476621
ENSMUSG00000090927,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090935,120.5346003,92.38263928,130.368112,111.41483,94.02837377,110.1110652,100.567305,112.4293297,100.4571063,94.53878271
ENSMUSG00000090939,2.196479645,0,0.919175195,0,0,0.966180541,0.979728814,0,0,0.832515127
ENSMUSG00000090941,0,0,0,0.954822366,0,0,0.979728814,0,0,0
ENSMUSG00000090942,33.01710113,50.90138572,12.23914172,17.33827773,24.87053758,13.64106797,1.089464935,9.047906156,7.609483324,15.91914347
ENSMUSG00000090946,381.0892185,534.4944341,567.1310954,392.4319926,509.1562866,898.9113684,964.0531526,812.2311814,794.6675784,863.3181868
ENSMUSG00000090947,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090949,0,2.405465327,0,0,1.185014248,0,0,0,0,0
ENSMUSG00000090951,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090955,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090957,0,0,0,0.980537442,0,0,0,0,0,0.865924662
ENSMUSG00000090958,732.5221579,626.8255671,286.7826609,684.2482555,517.9556257,242.9978969,189.087661,230.1915212,241.6501137,314.6030637
ENSMUSG00000090961,1.177278257,1.264409707,0.982689712,0,0,0,1.047383635,0,0,1.782353904
ENSMUSG00000090963,14.87701642,19.42204517,14.09664161,7.570473812,50.05245262,25.27789,17.17682873,12.72124476,20.01146094,13.52184338
ENSMUSG00000090966,1.684583526,1.595691411,2.407763238,0,0,4.077035785,1.238555775,2.079667357,2.844567208,1.985836125
ENSMUSG00000090967,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090968,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090975,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090981,11.97619782,12.07674439,10.18919774,14.68053152,10.90426147,14.629402,21.12894677,9.02131214,13.58848117,8.093282752
ENSMUSG00000090989,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090991,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090994,0,1.198971733,0,0,0,0,0,0,0,0
ENSMUSG00000090996,56.52211176,42.43516521,64.72328047,0,81.27149132,38.90053853,44.75969947,78.20777955,38.26765535,43.27273534
ENSMUSG00000091002,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091003,0,2.36501962,0,0,0,0,0,0,0,0.832515127
ENSMUSG00000091004,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091005,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091006,13.29460198,9.810574457,9.958507504,3.309248577,6.270681017,12.43463445,13.38294123,8.456042584,17.21775832,5.499173015
ENSMUSG00000091008,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091010,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091011,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091012,0,2.405491592,0.961205636,0,1.464028536,0.976651461,1.036392136,1.803692207,1.09049609,0.841619621
ENSMUSG00000091013,3.75126656,6.944000696,2.732268429,0,7.344637334,2.40837341,7.018303635,3.729107889,1.467482727,1.686224113
ENSMUSG00000091014,1.098239823,1.18250981,0,0.954822366,0,1.932361082,0,0,0,0
ENSMUSG00000091016,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091017,1.098239823,0,0,0,0,0,0,0,0,0
ENSMUSG00000091019,0,0,0,0,0,0,0,0,1.071083719,0
ENSMUSG00000091020,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091022,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091027,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091028,0,0,0,3.325957442,0.703437205,0,3.997352113,7.112751626,0,0
ENSMUSG00000091031,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091034,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091037,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091039,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091040,0,0,0,0,0,0,0,0.892215199,0,0
ENSMUSG00000091041,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091043,0,3.54752943,0,0.954822366,0,0,0.979728814,0.892215199,0,0
ENSMUSG00000091045,0,1.129190104,0,1.682039365,0,0,3.5961278,0,0,1.632268637
ENSMUSG00000091048,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091049,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091055,1.098239823,0,0,0.477411183,0,0.966180541,0,0,0,0
ENSMUSG00000091058,12.30705676,0,0,1.692209754,13.05523393,0,0,2.23E-06,0,0
ENSMUSG00000091059,0,1.337718822,1.003189097,1.343396776,0,0,2.208715709,0,1.204668796,0
ENSMUSG00000091060,0,0,0,1.250629736,0,0,0,1.168967481,1.414762287,0
ENSMUSG00000091071,1.11641438,71.60298543,1.400719679,90.0348147,0.592385152,1.474418165,4.482595419,0.453740986,33.33011758,26.5888508
ENSMUSG00000091076,11.31250759,12.69336377,8.804805395,9.574129851,11.53389484,4.431393772,10.08341631,5.285043721,9.162132673,4.940129896
ENSMUSG00000091077,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091080,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091083,0,1.301725878,0,0,0,0,0,0,0,0
ENSMUSG00000091086,0,5.619526639,1.491008416,2.526987873,1.872120183,6.013708191,6.66595266,2.956879018,1.736305433,3.644091392
ENSMUSG00000091087,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091091,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091096,0,0,0.919175195,0,0,0,0,0,0,0
ENSMUSG00000091099,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091101,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091105,0,0,0.941010561,0.991680667,0,0,0,0,1.095238027,0
ENSMUSG00000091109,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091110,0,0,0,0,0,0,0,1.784430397,0,0
ENSMUSG00000091114,0,0.169310483,0,0,0,0,0,0,0,0
ENSMUSG00000091116,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091117,0,0,0,0,1.165117361,0,0,0,0,0
ENSMUSG00000091119,27.04814133,30.08655322,7.149071093,20.29044813,36.20703511,5.669072839,5.7752775,8.601984786,10.53119647,12.9718941
ENSMUSG00000091122,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091123,1.288557546,0,0,0,0,0,0,0,0,0
ENSMUSG00000091129,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091131,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091132,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091135,0,0,0,0,2.330234721,0,0,0,0.593082262,0
ENSMUSG00000091140,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091142,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091144,34.733183,396.8266869,10.97778892,23.78168437,316.1550825,22.00275497,28.37691998,16.33002007,13.92274733,14.94193658
ENSMUSG00000091146,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091148,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091149,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091151,0,3.022291799,1.967579958,2.028955236,7.430501214,1.71574031,0,2.001104057,1.174815982,2.119458088
ENSMUSG00000091155,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091157,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091159,0,0,0,0,1.149501743,0,0,0.892215199,0,0
ENSMUSG00000091163,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091174,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091175,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091183,5.491199113,7.09505886,9.734670303,15.30112278,10.58330597,11.73350316,9.013504003,11.90306856,12.93572095,16.13609683
ENSMUSG00000091185,0,3.455095901,0,0,0,0,0,0,0,0
ENSMUSG00000091189,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091194,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091195,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091198,0,2.554610368,0.924489348,0,0,0,0,0,0,0
ENSMUSG00000091199,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091204,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091205,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091206,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091212,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091215,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091216,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091221,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091223,0,1.463665826,0,0,0,0,0,1.109355816,0,0
ENSMUSG00000091227,0,7.370215588,0,2.074063593,0,0,3.884127702,4.652566401,3.254466708,5.092600965
ENSMUSG00000091228,618.0717611,629.857945,831.5938477,779.1795601,753.9846993,781.2217761,815.3986092,714.9169959,592.2537818,910.2485894
ENSMUSG00000091230,1.098239823,0,0,0,0,0,0,0,0,0
ENSMUSG00000091233,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091239,5.668496546,6.547404089,5.442424146,7.517961105,7.710371924,3.565131614,7.822291005,5.55826497,3.979101245,6.173725055
ENSMUSG00000091243,1.06812486,2.822365904,2.546022552,1.16780051,3.495352082,4.017732381,1.359261604,1.784430397,1.562813277,1.153106602
ENSMUSG00000091248,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091255,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091259,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091260,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091264,213.0585256,331.1027468,275.7525585,244.4345258,326.232861,278.2599958,230.2362712,224.83823,197.0604238,243.0944171
ENSMUSG00000091268,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091269,1.894183751,2.007769004,2.163575249,3.583983661,4.111689878,4.535385815,6.376542522,5.621906024,6.289869523,2.394824839
ENSMUSG00000091273,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091275,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091277,0,0,0,0,0,0,0,0,6.223781417,0
ENSMUSG00000091281,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091285,0,0,0,0.954822366,0,0,0,0,0,0
ENSMUSG00000091286,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091288,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091289,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091290,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091292,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091293,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091296,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091297,2.200446661,1.18463361,1.841673179,1.90625238,2.334391624,4.821288469,0,0,0,0
